,Unnamed: 0,Departamento,Municipio,Cultivo,pH agua:suelo 2.5:1.0,Materia orgánica (MO) %,capacidad de intercambio cationico (CICE) suma de bases cmol(+)/kg,Conductividad electrica (CE) relacion 2.5:1.0 dS/m
0,0,CUNDINAMARCA,FUNZA,Uchuva,5.66,9.70667920653162,6.29498254999999,0.223513199999999
1,1,CUNDINAMARCA,BITUIMA,Citricos,8.08,3.41759493513146,44.231652376,0.692732399999999
2,2,CUNDINAMARCA,VILLAPINZÓN,Pastos-brachiaria,5.87,2.33665857598456,10.875528078,0.3344772
3,3,CUNDINAMARCA,VILLAPINZÓN,Pastos-brachiaria,5.56,6.85375715030761,10.06032379,0.3614256
4,4,CUNDINAMARCA,BOGOTÁ.  D.C.,Papa de año,4.87,16.041250728069,8.07944698617867,0.3741072
5,5,HUILA,GIGANTE,Aguacate,5.82,2.33924454813563,7.486626524,0.1321
6,6,META,ACACÍAS,Citricos,4.68,2.11943691529475,5.23022793653889,0.1431964
7,7,META,ACACÍAS,Aguacate,4.52,1.50914748764244,4.42528186006764,0.1310432
8,8,META,ACACÍAS,Cacao,5.15,2.0987491380862,3.54669685115541,0.161690399999999
9,9,META,ACACÍAS,Cacao,4.79,1.22210457887376,3.98619197508377,0.1173048
10,10,META,ACACÍAS,Cacao,5.04,0.72559792586849,13.9640155723704,0.089828
11,11,META,ACACÍAS,Cacao,5.14,0.573025568955411,15.2946620364552,0.0903564
12,12,META,ACACÍAS,Cacao,4.78,0.798005146098426,3.61598700878207,0.0956404
13,13,META,ACACÍAS,Cacao,5.17,1.33330138136973,7.39796665746624,0.110435599999999
14,14,META,ACACÍAS,Cacao,4.82,1.89704331030281,9.30252749348851,0.1114924
15,15,META,ACACÍAS,Aguacate,4.52,1.75222886984294,2.86823088422606,0.168559599999999
16,16,META,ACACÍAS,Citricos,4.48,1.37209096363577,4.4674048335964,0.106736799999999
17,17,META,ACACÍAS,Cacao,4.7,1.16262721939917,10.976322463988,0.1236456
18,18,META,ACACÍAS,Cacao,4.63,1.41346651805288,4.52331060458227,0.1146628
19,19,META,ACACÍAS,Cacao,5.08,1.68240762176407,10.0495448581524,0.1828264
20,20,META,ACACÍAS,Cacao,4.73,1.24796430038445,9.11521196908891,0.10568
21,21,BOYACÁ,TUTA,Avena,5.18,3.51480162829015,5.5765604232967,0.1949796
22,22,BOYACÁ,TUTA,Avena,5.77,1.89187136600067,7.201260702,0.231439199999999
23,23,TOLIMA,MURILLO,Papa de año,5.96,6.97072067070046,4.91113290199999,0.243063999999999
24,24,CUNDINAMARCA,LA VEGA,Plátano,5.44,6.66298998472324,4.77421750015641,0.2425356
25,25,CUNDINAMARCA,VILLETA,Aguacate,5.55,3.03328246400487,6.571730924,0.1542928
26,26,ANTIOQUIA,EL SANTUARIO,Zanahoria,6.15,7.6715191236402,16.769246912,1.2961652
27,27,ANTIOQUIA,EL SANTUARIO,Zanahoria,6.52,8.64643062459327,13.552249104,0.5331556
28,28,ANTIOQUIA,EL SANTUARIO,Zanahoria,6.19,4.30975532725032,8.819823354,0.7455724
29,29,ANTIOQUIA,EL SANTUARIO,Zanahoria,6.75,4.5037032385805,11.645284204,0.6171712
30,30,ANTIOQUIA,EL SANTUARIO,Zanahoria,5.99,8.33505371788303,9.65134250599999,0.4427992
31,31,ANTIOQUIA,EL SANTUARIO,Zanahoria,6.88,7.77131178894996,18.527141928,0.6034328
32,32,BOYACÁ,GARAGOA,Aguacate,5.06,2.38062010255274,3.80089307231083,0.100396
33,33,CUNDINAMARCA,CHÍA,Frutales,6.42,6.83001792596079,22.468952762,1.4182256
34,34,QUINDIO,CIRCASIA,Pastos-brachiaria,5.9,7.67304484720933,4.914722918,0.244649199999999
35,35,QUINDIO,CIRCASIA,Pastos-Estrella,5.92,7.37307207768531,4.71404104,0.2409504
36,36,CASANARE,SÁCAMA,Café,4.74,1.75740081414507,3.84015404786984,0.1960364
37,37,CASANARE,SÁCAMA,Café,4.61,1.90738719890708,4.06693233412616,0.2023772
38,38,BOYACÁ,CHITA,Café,5.35,4.47678326848787,10.8940680332704,0.202905599999999
39,39,CASANARE,SÁCAMA,Café,5.06,2.57973995818506,7.45245918064078,0.207132799999999
40,40,CASANARE,SÁCAMA,Café,4.46,4.5078149343007,3.8146677597962,0.27741
41,41,CASANARE,SÁCAMA,Café,4.7,4.22852994198524,3.6582164817962,0.1342136
42,42,CASANARE,SÁCAMA,Café,5.02,1.65654790025338,8.96128701262366,0.1970932
43,43,CASANARE,SÁCAMA,Café,4.76,1.71602525972797,6.69814000027857,0.1394976
44,44,CASANARE,SÁCAMA,Café,4.37,1.92807497611564,4.91877590776794,0.245705999999999
45,45,BOYACÁ,SOCOTÁ,Café,5.69,4.89418503339194,11.961332476,0.3128128
46,46,BOYACÁ,SOCOTÁ,Café,5.71,4.77523031444276,13.9487221459999,0.491411999999999
47,47,BOYACÁ,SOCOTÁ,Café,6.22,7.78682762185637,25.641719664,0.391544399999999
48,48,BOYACÁ,SOCOTÁ,Café,5.66,7.90578234080556,17.307827356,0.4771452
49,49,BOYACÁ,CHITA,Café,6.08,14.4896674374275,27.332017314,0.465520399999999
50,50,BOYACÁ,CHITA,Café,5.83,7.16102236129764,21.727740152,0.3207388
51,51,CASANARE,SÁCAMA,Café,5.06,6.60762432096885,4.7713918860979,0.241478799999999
52,52,CASANARE,SÁCAMA,Café,4.79,3.70616356746927,5.22132792835421,0.2229848
53,53,CASANARE,SÁCAMA,Café,4.4,1.08763402701817,3.02527035794148,0.15852
54,54,CASANARE,SÁCAMA,Café,4.62,3.90269745095052,4.00574136208277,0.2948472
55,55,CASANARE,SÁCAMA,Café,5.12,5.19051158218296,6.676915296999,0.2420072
56,56,CASANARE,SÁCAMA,Café,4.62,5.23188713660006,4.43043530826744,0.29062
57,57,CASANARE,SÁCAMA,Café,4.46,4.18715438756813,3.92021919851063,0.3963
58,58,CASANARE,SÁCAMA,Café,4.62,3.47342607387305,3.54716645062566,0.228797199999999
59,59,CASANARE,SÁCAMA,Café,3.92,2.84609508974518,5.59149592547937,0.271069199999999
60,60,CASANARE,SÁCAMA,Café,4.45,2.46078523923588,3.80595115471043,0.191809199999999
61,61,CASANARE,SÁCAMA,Café,4.34,3.56652107131154,4.73235635396774,0.309114
62,62,CASANARE,SÁCAMA,Café,4.63,4.28542132930876,6.71979520707977,0.1342136
63,63,CASANARE,SÁCAMA,Café,4.86,3.2805384111248,8.08312275128357,0.3070004
64,64,CASANARE,SÁCAMA,Café,4.45,4.818131592429,5.47523321688197,0.295375599999999
65,65,CASANARE,SÁCAMA,Café,4.73,6.28179182993413,4.80875403816754,0.354028
66,66,CASANARE,SÁCAMA,Café,4.64,1.89187136600067,3.04167937353988,0.1421396
67,67,CASANARE,SÁCAMA,Café,4.3,1.27899596619728,1.75798969337034,0.166445999999999
68,68,ARAUCA,TAME,Café,4.63,3.43722246375808,3.45356923706864,0.1986784
69,69,CASANARE,SÁCAMA,Café,4.33,3.99579244838901,4.93872269993749,0.2124168
70,70,CASANARE,SÁCAMA,Café,4.18,1.12383763713313,1.57477739388497,0.124702399999999
71,71,CASANARE,SÁCAMA,Café,4.64,3.64927218014575,4.40348764701013,0.2425356
72,72,CASANARE,RECETOR,Lulo,4.52,1.81946414577073,8.41878431600513,0.0940551999999999
73,73,META,SAN MARTÍN,Tomate,5.02,2.68729053994803,4.25534077894048,0.1194184
74,74,BOYACÁ,MARIPÍ,Plátano,5.42,1.77550261920256,5.39854467295361,0.0686919999999999
75,75,BOYACÁ,MARIPÍ,Cacao,4.65,3.13724969423406,7.08133532777907,0.156934799999999
76,76,CUNDINAMARCA,NOCAIMA,Forestal-Teca,5.27,8.86259203670114,14.566124147114,0.426947199999999
77,77,CASANARE,YOPAL,Arroz,5.12,2.56163815312758,8.62621028976362,0.7207376
78,78,CASANARE,YOPAL,Arroz,5.0,1.47552984967854,3.94263054029733,0.2330244
79,79,CASANARE,YOPAL,Arroz,4.8,2.9288461985794,4.25122335115739,0.2842792
80,80,BOYACÁ,DUITAMA,Arandanos,6.05,2.92367425427726,7.41197753799999,0.364596
81,81,ATLÁNTICO,PALMAR DE VARELA,Patilla,5.37,1.42898235095929,11.3915189360145,2.1891612
82,82,META,PUERTO LÓPEZ,Palma de aceite,5.12,1.10056388777351,1.95513896747354,0.1273444
83,83,CUNDINAMARCA,CACHIPAY,Lulo,5.44,7.23860152582972,10.2864628453865,0.4031692
84,84,SANTANDER,PUERTO WILCHES,Palma de aceite,4.87,0.955749447313644,2.2330619048383,0.1199468
85,85,SANTANDER,CHARALÁ,Pastos-brachiaria,5.11,6.18869683249565,3.9054485530051,0.179656
86,86,CUNDINAMARCA,GUADUAS,Guanabana,6.51,3.64927218014575,11.301474342,0.295904
87,87,CUNDINAMARCA,CARMEN DE CARUPA,Papa de año,4.78,8.89879564681611,4.90114024206096,0.196564799999999
88,88,CUNDINAMARCA,CARMEN DE CARUPA,Papa de año,4.88,14.8154999284623,5.45870373660918,0.385731999999999
89,89,CUNDINAMARCA,CARMEN DE CARUPA,Papa de año,4.63,14.8495830414134,6.50550367759977,0.4311744
90,90,CUNDINAMARCA,CARMEN DE CARUPA,Papa de año,4.3,12.8294733164412,7.84227390205666,0.615586
91,91,CUNDINAMARCA,CARMEN DE CARUPA,Arveja,5.39,2.0315138621584,6.84508880614504,0.1490088
92,92,CUNDINAMARCA,CARMEN DE CARUPA,Pastos,5.05,2.31338482662494,7.3654862078579,0.146895199999999
93,93,CUNDINAMARCA,CARMEN DE CARUPA,Pastos,5.16,4.5709385145083,8.24152868733144,0.244649199999999
94,94,CUNDINAMARCA,CARMEN DE CARUPA,Papa de año,4.75,14.5082347174722,4.70802463107036,0.688505199999999
95,95,CUNDINAMARCA,CARMEN DE CARUPA,Pastos,4.99,3.32967188199511,8.55872548264544,0.1992068
96,96,CUNDINAMARCA,CARMEN DE CARUPA,Pastos,5.19,20.9214456521237,6.68734997781439,0.3260228
97,97,CUNDINAMARCA,UNE,Papa de año,6.34,11.3451253017275,12.643830502,0.428004
98,98,CUNDINAMARCA,UNE,Papa de año,4.61,12.2191838887888,11.4666848808761,0.156934799999999
99,99,CUNDINAMARCA,UNE,Papa de año,5.67,9.80388589969031,9.828027074,0.5162468
100,100,CUNDINAMARCA,UNE,Papa de año,4.78,15.0792690878713,10.3680098724235,0.4169076
101,101,CUNDINAMARCA,UNE,Papa de año,5.61,8.56261926717712,10.266060482,1.08321999999999
102,102,CUNDINAMARCA,UNE,Papa de año,6.2,4.70282309421283,16.361104796,0.4105668
103,103,CUNDINAMARCA,UNE,Papa de año,5.67,13.1811655289866,6.826901722,0.298546
104,104,CUNDINAMARCA,UNE,Papa de año,5.59,2.18150024692041,7.170523926,0.252046799999999
105,105,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.07,12.8708488708583,6.52066670730969,0.3429316
106,106,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.45,8.59365093298995,7.11041136091376,0.748742799999999
107,107,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.06,6.32833932865338,4.04743499639161,0.3202104
108,108,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.57,9.2349720264551,8.03292950752725,0.8972232
109,109,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.96,6.23524433121489,6.68011931117915,0.4036976
110,110,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.21,3.99426672481988,6.67957134147354,0.4776736
111,111,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.59,5.20708766367131,5.90232020709937,0.6145292
112,112,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.02,12.6225955443556,5.21902631578538,0.347158799999999
113,113,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.69,4.39403215965366,3.49693821515739,0.1859968
114,114,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.02,13.3001202479357,4.80059590473246,0.1801844
115,115,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.83,3.91410158813674,3.64738747376362,0.250461599999999
116,116,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.61,9.5866642390005,8.39084834593768,1.6390968
117,117,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.66,8.05576872556757,7.28756702170561,1.58837039999999
118,118,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.33,3.31157007693763,6.7657756470153,0.5463656
119,119,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.91,5.40256129857063,8.87717331525892,0.3112276
120,120,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.68,8.9246553683268,6.70529399193042,0.889825599999999
121,121,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.48,8.24713066474668,7.76532260293552,0.961688
122,122,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.66,8.38677316090442,7.07310586941122,0.7038288
123,123,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.76,4.0511581121434,6.5002415773677,0.211888399999999
124,124,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.06,8.80052870507548,6.82874456655116,0.347158799999999
125,125,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.31,8.39711704950869,8.33063324186085,0.879786
126,126,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.92,9.64355562632402,8.0485910430153,0.2293256
127,127,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.57,7.75579595604355,8.07852090036555,0.430646
128,128,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.72,6.90242514619073,7.3317891861915,0.3682948
129,129,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.62,6.25593210842344,6.93509831097178,0.2303824
130,130,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.74,3.88718161804411,6.58971347495728,0.161162
131,131,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.71,4.89571075696107,6.85513336898629,0.192865999999999
132,132,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.54,7.40927568780028,7.33758149910232,0.311756
133,133,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.54,6.81967403735652,8.52926148447433,0.2869212
134,134,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.28,6.51452932353036,7.12872018860487,0.2187576
135,135,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.6,6.67485959689664,7.09977249303705,0.313869599999999
136,136,CUNDINAMARCA,SAN CAYETANO,Papa de año,5.42,14.1172874476736,4.54881919491807,0.1923376
137,137,CUNDINAMARCA,SAN CAYETANO,Papa de año,4.8,9.57114840609408,7.46199248394062,0.153236
138,138,CUNDINAMARCA,SAN CAYETANO,Papa de año,4.8,7.90167064508536,9.04294362697903,0.3186252
139,139,CUNDINAMARCA,SAN CAYETANO,Papa de año,4.76,6.36043124304815,8.69054510423501,0.3154548
140,140,CUNDINAMARCA,SAN CAYETANO,Papa de año,4.67,9.4780534086556,5.99990704408997,0.5933932
141,141,CUNDINAMARCA,COGUA,Papa de año,4.69,10.4193472716447,8.37796427460487,0.2705408
142,142,CUNDINAMARCA,COGUA,Papa de año,4.4,17.04248742552,12.557277151842,0.4153224
143,143,CUNDINAMARCA,COGUA,Papa de año,5.58,13.4345907997913,6.823554114,0.208718
144,144,CUNDINAMARCA,COGUA,Papa de año,5.58,12.9846316455053,5.3582904,0.1976216
145,145,CUNDINAMARCA,COGUA,Papa de año,5.02,18.0686528945072,6.33722256196668,0.2948472
146,146,CUNDINAMARCA,COGUA,Papa de año,5.02,17.2566576390715,6.67107724871796,0.2795236
147,147,CUNDINAMARCA,COGUA,Papa de año,5.96,5.03535325311881,10.542857878,0.4776736
148,148,CUNDINAMARCA,COGUA,Papa de año,5.32,4.30716935509925,6.43819669947354,0.207132799999999
149,149,CUNDINAMARCA,COGUA,Papa de año,5.21,3.37621938071436,7.3072952483626,0.1410828
150,150,CUNDINAMARCA,COGUA,Papa de año,5.78,4.10287755516479,9.338191014,0.4105668
151,151,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.11,2.65731912271713,5.58415640205076,0.2203428
152,152,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.7,4.34337296521422,7.00271513381439,0.370408399999999
153,153,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.76,7.49202679663449,7.40844202138221,0.2568024
154,154,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.66,9.38495841121711,8.01673087441632,0.3862604
155,155,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.6,2.18150024692041,7.261134454,0.226155199999999
156,156,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.47,2.43751148987626,6.30201803269325,0.200792
157,157,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.1,3.30639813263549,7.69975792740827,0.4982812
158,158,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.98,11.3192655802168,7.54683109854391,0.50198
159,159,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.53,4.59056604313492,7.426924962,0.301188
160,160,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.56,6.03871044773363,10.2639768861581,0.2388368
161,161,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.04,5.18533963788082,7.66449524516464,0.226683599999999
162,162,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.8,4.07443186150303,6.69793089629733,0.500923199999999
163,163,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.86,6.99034819932708,9.79800782995513,0.188110399999999
164,164,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.45,20.631816771204,4.75141410961133,0.188110399999999
165,165,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.98,7.30583680175751,7.18750015400294,0.3133412
166,166,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.31,5.75425351111603,5.31728080691807,0.257330799999999
167,167,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.32,20.4249389991184,4.43249227104861,0.250461599999999
168,168,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.04,7.75579595604355,7.43427463670345,0.2657852
169,169,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.73,17.1252385343542,5.15953050712113,1.051516
170,170,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.17,7.7847071246925,5.3412260900392,0.1653892
171,171,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.86,16.1736007827608,9.93524297421326,0.5003948
172,172,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.23,6.95931653351425,8.33178598568385,0.2737112
173,173,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.98,6.26627599702772,6.98073641644963,0.2150588
174,174,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.03,5.38187352136207,5.93506481107762,0.1960364
175,175,CUNDINAMARCA,CHOCONTÁ,Papa de año,5.48,5.06638491893164,5.91892838203626,0.2599728
176,176,CUNDINAMARCA,CHOCONTÁ,Papa de año,4.43,2.53577843161689,4.56075456302685,0.3624824
177,177,ANTIOQUIA,NECOCLÍ,Cacao,6.98,1.9,38.85,0.6494036
178,178,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.64,4.82953572961522,7.45889199432204,0.346102
179,179,CUNDINAMARCA,LENGUAZAQUE,Papa de año,5.12,4.14942505388403,7.01630782042062,0.200792
180,180,CUNDINAMARCA,LENGUAZAQUE,Papa de año,4.82,5.94150375457495,6.50213520608997,0.2980176
181,181,CUNDINAMARCA,COGUA,Papa de año,5.12,17.7583362363789,5.73693083762153,0.1595768
182,182,CUNDINAMARCA,LA CALERA,Papa de año,4.9,8.70332201191679,4.70590642456566,0.359312
183,183,CUNDINAMARCA,LA CALERA,Papa de año,5.23,13.124274141663,5.31072660887456,0.8914108
184,184,CUNDINAMARCA,LA CALERA,Papa de año,4.34,3.02452716816895,4.81773651389416,0.857593199999999
185,185,CUNDINAMARCA,LA CALERA,Papa de año,5.52,5.59498348633168,6.884819352,0.659443199999999
186,186,CUNDINAMARCA,LA CALERA,Papa de año,4.73,3.58051118064882,6.20346214592317,0.63408
187,187,CUNDINAMARCA,LA CALERA,Papa de año,5.1,6.67074790117644,4.08106363713563,0.482957599999999
188,188,CUNDINAMARCA,LA CALERA,Papa de año,5.39,5.39069168639722,5.03765678157507,0.200792
189,189,CUNDINAMARCA,LA CALERA,Papa de año,5.02,12.8139574835347,8.33232895430028,0.3212672
190,190,CUNDINAMARCA,LA CALERA,Papa de año,5.0,16.5584451582829,8.19153191174912,0.3043584
191,191,CUNDINAMARCA,LA CALERA,Papa de año,5.14,17.4738792997613,4.7337840181958,1.38546479999999
192,192,CUNDINAMARCA,LA CALERA,Papa de año,4.75,20.2046658912904,4.89918396813348,0.4026408
193,193,CUNDINAMARCA,LA CALERA,Papa de año,7.34,5.23188713660006,14.395492956,0.616642799999999
194,194,CUNDINAMARCA,LA CALERA,Papa de año,7.7,6.46904207339305,20.861216394,0.6605
195,195,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.48,15.5085404649488,8.67652597733439,0.7519132
196,196,SANTANDER,RIONEGRO,Cacao,6.19,2.05,7.83999999999999,0.1965648
197,197,CUNDINAMARCA,LA CALERA,Papa de año,5.01,10.4400350488533,5.6590960363728,0.185468399999999
198,198,CUNDINAMARCA,LA CALERA,Papa de año,4.51,21.6372944629827,8.5790652115447,0.556933599999999
199,199,CUNDINAMARCA,LA CALERA,Papa de año,5.0,13.6518124604811,7.89547213355331,1.4668384
200,200,CUNDINAMARCA,LA CALERA,Papa de año,5.5,6.52487321213463,15.910417026,0.886126799999999
201,201,CUNDINAMARCA,LA CALERA,Papa de año,5.19,15.6326671282001,4.38658170699059,0.223513199999999
202,202,CUNDINAMARCA,LA CALERA,Papa de año,5.11,12.3691702735509,5.68093470182889,0.214530399999999
203,203,CUNDINAMARCA,LA CALERA,Papa de año,5.56,14.1121155033715,7.769511646,0.211888399999999
204,204,CUNDINAMARCA,LA CALERA,Papa de año,5.09,6.79381431584583,4.00854587510663,0.14531
205,205,CUNDINAMARCA,LA CALERA,Papa de año,4.78,15.327522414374,7.4751020637013,0.2462344
206,206,CUNDINAMARCA,LA CALERA,Papa de año,5.6,12.4208897165722,17.502426976,0.406868
207,207,CUNDINAMARCA,LA CALERA,Papa de año,5.08,15.77748156866,4.99184807161133,0.31704
208,208,CUNDINAMARCA,LA CALERA,Papa de año,5.53,6.98365053145581,7.13085443,0.2013204
209,209,CUNDINAMARCA,LA CALERA,Papa de año,5.32,8.33094202216283,8.33288141278028,0.6150576
210,210,CUNDINAMARCA,LA CALERA,Papa de año,4.9,3.53137770977851,6.95287682455841,0.1870536
211,211,CUNDINAMARCA,LA CALERA,Papa de año,4.64,11.2313425270804,7.69139931530538,0.302773199999999
212,212,CUNDINAMARCA,LA CALERA,Papa de año,5.41,12.4726091595936,5.72447549294708,0.2472912
213,213,CUNDINAMARCA,LA CALERA,Papa de año,5.0,13.7811110680346,4.11832823790141,0.2198144
214,214,CUNDINAMARCA,LA CALERA,Papa de año,4.91,11.3968447447489,5.87052587223501,0.195508
215,215,CUNDINAMARCA,LA CALERA,Papa de año,4.65,15.8085132344728,7.27113458333144,0.6457048
216,216,CUNDINAMARCA,LA CALERA,Papa de año,5.26,8.16955150021461,12.5941103621958,0.504093599999999
217,217,CUNDINAMARCA,LA CALERA,Papa de año,5.24,10.465894770364,8.78195660183615,0.258916
218,218,CUNDINAMARCA,LA CALERA,Papa de año,5.36,20.1063989495497,10.7131135276838,0.4433276
219,219,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.9,16.3825990520102,11.3148231479159,0.797883999999999
220,220,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.92,12.6846588759813,8.56329374528068,0.711754799999999
221,221,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,5.15,17.5669742971998,5.45767343295433,0.4507252
222,222,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,5.4,11.0917000309227,6.28778575158232,0.254160399999999
223,223,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.66,6.57142071085388,9.22917051110232,0.3212672
224,224,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.88,1.95393469762633,11.7207213584453,0.183883199999999
225,225,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,5.94,2.9029864770687,18.862783884,0.414794
226,226,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Arveja,4.61,6.276619885632,9.11500299206821,0.5173036
227,227,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.59,16.52741349247,6.86415518852215,1.49748559999999
228,228,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.97,10.9727453119735,7.68653519126617,0.441742399999999
229,229,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,5.4,14.2672738324356,9.92769287161133,0.4538956
230,230,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.85,9.41599007702994,8.43662639729518,0.4697476
231,231,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Pastos,4.67,11.6037225168344,8.33565489248589,1.4911448
232,232,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.44,9.54528868458339,8.99368280043082,1.2871824
233,233,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.58,4.52697698794012,10.0832207119116,0.342403199999999
234,234,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Papa de año,4.44,5.74755584324476,9.40963631688476,0.4311744
235,235,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Maíz,4.62,3.99426672481988,8.2145032040102,0.3926012
236,236,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Maíz,4.8,2.12719483174796,15.2976222637998,0.3450452
237,237,CUNDINAMARCA,GUADUAS,Café,4.69,2.16593746103504,4.47549212248031,0.228797199999999
238,238,CUNDINAMARCA,GUADUAS,Café,6.68,2.22732815809282,17.363553454,0.2002636
239,239,CUNDINAMARCA,GUADUAS,Café,5.45,6.97651248248288,9.78374300603341,0.2515184
240,240,CUNDINAMARCA,GUADUAS,Café,4.58,1.42679346845933,8.42325112120773,0.2039624
241,241,CUNDINAMARCA,GUADUAS,Café,5.24,6.12195397943855,6.75932400162686,0.2282688
242,242,CUNDINAMARCA,GUADUAS,Café,4.94,1.52992983951641,12.2911991821878,0.1326284
243,243,CUNDINAMARCA,GUADUAS,Café,4.75,1.23279886575674,8.11203662742077,0.1352704
244,244,CUNDINAMARCA,GUADUAS,Café,4.86,1.12229561105273,4.02709580542705,0.1236456
245,245,CUNDINAMARCA,GUADUAS,Café,5.07,4.36126878782134,3.98403261428051,0.1194184
246,246,CUNDINAMARCA,GUADUAS,Café,5.1,1.49555104916405,11.6305068706807,0.125230799999999
247,247,CUNDINAMARCA,GUADUAS,Café,6.18,1.98913225350862,29.280085882,0.245177599999999
248,248,CUNDINAMARCA,GUADUAS,Café,5.4,2.88298080266994,6.78887246879358,0.113605999999999
249,249,CUNDINAMARCA,GUADUAS,Café,5.36,4.3293456253513,6.42061347442672,0.2330244
250,250,CUNDINAMARCA,GUADUAS,Café,5.71,8.81086651056943,4.733264842,0.182298
251,251,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Uchuva,5.82,2.16839308891735,17.40649062,0.1939228
252,252,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Uchuva,4.85,7.51436865754553,10.616329957514,0.2848076
253,253,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATÉ,Uchuva,5.59,5.02436198488187,7.30134163,0.278466799999999
